run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max,underflows,overflows,binedges,binvalues
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,txPausePkUnits:sum,recordingmode,sum,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,txPausePkUnits:sum,title,"pause units sent, sum",,,,,,,,,,,
General-0-20250310-16:32:25-6414,scalar,SimpleNetwork.router.eth[0].mac,rxPkOk:count,,,8,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,rxPkOk:count,interpolationmode,none,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,rxPkOk:count,recordingmode,count,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,rxPkOk:count,source,rxPkOk,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,rxPkOk:count,title,"packets received OK, count",,,,,,,,,,,
General-0-20250310-16:32:25-6414,scalar,SimpleNetwork.router.eth[0].mac,rxPkOk:sum(packetBytes),,,7554,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,rxPkOk:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,rxPkOk:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,rxPkOk:sum(packetBytes),source,rxPkOk,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,rxPkOk:sum(packetBytes),title,"packets received OK, sum(packetBytes)",,,,,,,,,,,
General-0-20250310-16:32:25-6414,scalar,SimpleNetwork.router.eth[0].mac,txPk:count,,,1,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,txPk:count,interpolationmode,none,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,txPk:count,recordingmode,count,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,txPk:count,source,packetSentToLower,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,txPk:count,title,"packets transmitted, count",,,,,,,,,,,
General-0-20250310-16:32:25-6414,scalar,SimpleNetwork.router.eth[0].mac,txPk:sum(packetBytes),,,64,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,txPk:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,txPk:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,txPk:sum(packetBytes),source,packetSentToLower,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,txPk:sum(packetBytes),title,"packets transmitted, sum(packetBytes)",,,,,,,,,,,
General-0-20250310-16:32:25-6414,scalar,SimpleNetwork.router.eth[0].mac,packetReceivedFromUpper:count,,,1,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetReceivedFromUpper:count,interpolationmode,none,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetReceivedFromUpper:count,recordingmode,count,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetReceivedFromUpper:count,source,packetReceivedFromUpper,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetReceivedFromUpper:count,title,"packet bytes from higher layer, count",,,,,,,,,,,
General-0-20250310-16:32:25-6414,scalar,SimpleNetwork.router.eth[0].mac,packetReceivedFromUpper:sum(packetBytes),,,46,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetReceivedFromUpper:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetReceivedFromUpper:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetReceivedFromUpper:sum(packetBytes),source,packetReceivedFromUpper,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetReceivedFromUpper:sum(packetBytes),title,"packet bytes from higher layer, sum(packetBytes)",,,,,,,,,,,
General-0-20250310-16:32:25-6414,scalar,SimpleNetwork.router.eth[0].mac,passedUpPk:count,,,8,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,passedUpPk:count,interpolationmode,none,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,passedUpPk:count,recordingmode,count,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,passedUpPk:count,source,packetSentToUpper,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,passedUpPk:count,title,"packets passed to higher layer, count",,,,,,,,,,,
General-0-20250310-16:32:25-6414,scalar,SimpleNetwork.router.eth[0].mac,passedUpPk:sum(packetBytes),,,7554,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,passedUpPk:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,passedUpPk:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,passedUpPk:sum(packetBytes),source,packetSentToUpper,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,passedUpPk:sum(packetBytes),title,"packets passed to higher layer, sum(packetBytes)",,,,,,,,,,,
General-0-20250310-16:32:25-6414,scalar,SimpleNetwork.router.eth[0].mac,packetDropIncorrectlyReceived:count,,,0,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetDropIncorrectlyReceived:count,interpolationmode,none,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetDropIncorrectlyReceived:count,recordingmode,count,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetDropIncorrectlyReceived:count,source,packetDropReasonIsIncorrectlyReceived(packetDropped),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetDropIncorrectlyReceived:count,title,"packet drop: incorrectly received, count",,,,,,,,,,,
General-0-20250310-16:32:25-6414,scalar,SimpleNetwork.router.eth[0].mac,packetDropIncorrectlyReceived:sum(packetBytes),,,0,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetDropIncorrectlyReceived:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetDropIncorrectlyReceived:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetDropIncorrectlyReceived:sum(packetBytes),source,packetDropReasonIsIncorrectlyReceived(packetDropped),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetDropIncorrectlyReceived:sum(packetBytes),title,"packet drop: incorrectly received, sum(packetBytes)",,,,,,,,,,,
General-0-20250310-16:32:25-6414,scalar,SimpleNetwork.router.eth[0].mac,packetDropInterfaceDown:count,,,0,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetDropInterfaceDown:count,interpolationmode,none,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetDropInterfaceDown:count,recordingmode,count,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetDropInterfaceDown:count,source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetDropInterfaceDown:count,title,"packet drop: interface down, count",,,,,,,,,,,
General-0-20250310-16:32:25-6414,scalar,SimpleNetwork.router.eth[0].mac,packetDropInterfaceDown:sum(packetBytes),,,0,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetDropInterfaceDown:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetDropInterfaceDown:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetDropInterfaceDown:sum(packetBytes),source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetDropInterfaceDown:sum(packetBytes),title,"packet drop: interface down, sum(packetBytes)",,,,,,,,,,,
General-0-20250310-16:32:25-6414,scalar,SimpleNetwork.router.eth[0].mac,packetDropNotAddressedToUs:count,,,0,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetDropNotAddressedToUs:count,interpolationmode,none,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetDropNotAddressedToUs:count,recordingmode,count,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetDropNotAddressedToUs:count,source,packetDropReasonIsNotAddressedToUs(packetDropped),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetDropNotAddressedToUs:count,title,"packet drop: not addressed to us, count",,,,,,,,,,,
General-0-20250310-16:32:25-6414,scalar,SimpleNetwork.router.eth[0].mac,packetDropNotAddressedToUs:sum(packetBytes),,,0,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetDropNotAddressedToUs:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetDropNotAddressedToUs:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetDropNotAddressedToUs:sum(packetBytes),source,packetDropReasonIsNotAddressedToUs(packetDropped),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0].mac,packetDropNotAddressedToUs:sum(packetBytes),title,"packet drop: not addressed to us, sum(packetBytes)",,,,,,,,,,,
General-0-20250310-16:32:25-6414,scalar,SimpleNetwork.router.eth[0],packetDropInterfaceDown:count,,,0,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0],packetDropInterfaceDown:count,interpolationmode,none,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0],packetDropInterfaceDown:count,recordingmode,count,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0],packetDropInterfaceDown:count,source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0],packetDropInterfaceDown:count,title,"packet drops: interface down, count",,,,,,,,,,,
General-0-20250310-16:32:25-6414,scalar,SimpleNetwork.router.eth[0],packetDropInterfaceDown:sum(packetBytes),,,0,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0],packetDropInterfaceDown:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0],packetDropInterfaceDown:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0],packetDropInterfaceDown:sum(packetBytes),source,packetDropReasonIsInterfaceDown(packetDropped),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0],packetDropInterfaceDown:sum(packetBytes),title,"packet drops: interface down, sum(packetBytes)",,,,,,,,,,,
General-0-20250310-16:32:25-6414,scalar,SimpleNetwork.router.eth[0],packetDropNoCarrier:count,,,0,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0],packetDropNoCarrier:count,interpolationmode,none,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0],packetDropNoCarrier:count,recordingmode,count,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0],packetDropNoCarrier:count,source,packetDropReasonIsNoCarrier(packetDropped),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0],packetDropNoCarrier:count,title,"packet drops: no carrier, count",,,,,,,,,,,
General-0-20250310-16:32:25-6414,scalar,SimpleNetwork.router.eth[0],packetDropNoCarrier:sum(packetBytes),,,0,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0],packetDropNoCarrier:sum(packetBytes),interpolationmode,none,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0],packetDropNoCarrier:sum(packetBytes),recordingmode,sum(packetBytes),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0],packetDropNoCarrier:sum(packetBytes),source,packetDropReasonIsNoCarrier(packetDropped),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[0],packetDropNoCarrier:sum(packetBytes),title,"packet drops: no carrier, sum(packetBytes)",,,,,,,,,,,
General-0-20250310-16:32:25-6414,scalar,SimpleNetwork.router.eth[1].queue,queueLength:last,,,0,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueLength:last,autoWarmupFilter,false,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueLength:last,interpolationmode,sample-hold,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueLength:last,recordingmode,last,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueLength:last,source,warmup(atomic(constant0(packetPushEnded) + count(packetPushStarted) - count(packetPulled) - count(packetRemoved) - count(packetDropped))),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueLength:last,title,"queue length, last",,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueLength:last,unit,pk,,,,,,,,,,,
General-0-20250310-16:32:25-6414,scalar,SimpleNetwork.router.eth[1].queue,queueLength:max,,,0,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueLength:max,autoWarmupFilter,false,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueLength:max,interpolationmode,sample-hold,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueLength:max,recordingmode,max,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueLength:max,source,warmup(atomic(constant0(packetPushEnded) + count(packetPushStarted) - count(packetPulled) - count(packetRemoved) - count(packetDropped))),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueLength:max,title,"queue length, max",,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueLength:max,unit,pk,,,,,,,,,,,
General-0-20250310-16:32:25-6414,scalar,SimpleNetwork.router.eth[1].queue,queueLength:timeavg,,,0,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueLength:timeavg,autoWarmupFilter,false,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueLength:timeavg,interpolationmode,sample-hold,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueLength:timeavg,recordingmode,timeavg,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueLength:timeavg,source,warmup(atomic(constant0(packetPushEnded) + count(packetPushStarted) - count(packetPulled) - count(packetRemoved) - count(packetDropped))),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueLength:timeavg,title,"queue length, timeavg",,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueLength:timeavg,unit,pk,,,,,,,,,,,
General-0-20250310-16:32:25-6414,scalar,SimpleNetwork.router.eth[1].queue,queueBitLength:last,,,0,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueBitLength:last,autoWarmupFilter,false,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueBitLength:last,interpolationmode,sample-hold,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueBitLength:last,recordingmode,last,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueBitLength:last,source,warmup(atomic(constant0(packetPushEnded) + sum(packetLength(packetPushStarted)) - sum(packetLength(packetPulled)) - sum(packetLength(packetRemoved)) - sum(packetLength(packetDropped)))),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueBitLength:last,title,"queue bit length, last",,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueBitLength:last,unit,b,,,,,,,,,,,
General-0-20250310-16:32:25-6414,scalar,SimpleNetwork.router.eth[1].queue,queueBitLength:max,,,0,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueBitLength:max,autoWarmupFilter,false,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueBitLength:max,interpolationmode,sample-hold,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueBitLength:max,recordingmode,max,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueBitLength:max,source,warmup(atomic(constant0(packetPushEnded) + sum(packetLength(packetPushStarted)) - sum(packetLength(packetPulled)) - sum(packetLength(packetRemoved)) - sum(packetLength(packetDropped)))),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueBitLength:max,title,"queue bit length, max",,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueBitLength:max,unit,b,,,,,,,,,,,
General-0-20250310-16:32:25-6414,scalar,SimpleNetwork.router.eth[1].queue,queueBitLength:timeavg,,,0,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueBitLength:timeavg,autoWarmupFilter,false,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueBitLength:timeavg,interpolationmode,sample-hold,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueBitLength:timeavg,recordingmode,timeavg,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueBitLength:timeavg,source,warmup(atomic(constant0(packetPushEnded) + sum(packetLength(packetPushStarted)) - sum(packetLength(packetPulled)) - sum(packetLength(packetRemoved)) - sum(packetLength(packetDropped)))),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueBitLength:timeavg,title,"queue bit length, timeavg",,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,queueBitLength:timeavg,unit,b,,,,,,,,,,,
General-0-20250310-16:32:25-6414,scalar,SimpleNetwork.router.eth[1].queue,outgoingPackets:count,,,2,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,outgoingPackets:count,recordingmode,count,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,outgoingPackets:count,source,packetPulled,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,outgoingPackets:count,title,"outgoing packets, count",,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,outgoingPackets:count,unit,pk,,,,,,,,,,,
General-0-20250310-16:32:25-6414,scalar,SimpleNetwork.router.eth[1].queue,outgoingPacketLengths:sum,,,8928,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,outgoingPacketLengths:sum,interpolationmode,none,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,outgoingPacketLengths:sum,recordingmode,sum,,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,outgoingPacketLengths:sum,source,packetLength(packetPulled),,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,outgoingPacketLengths:sum,title,"outgoing packet lengths, sum",,,,,,,,,,,
General-0-20250310-16:32:25-6414,attr,SimpleNetwork.router.eth[1].queue,outgoingPacketLengths:sum,unit,b,,,,,,,,,,,
